0.15
0.31
0.15
0.20
0.15
0.27
0.37
0.31
0.34
0.28
0.06
0.00
0.15
0.00
0.15
0.00
0.14
0.00
0.13
0.00
0.13
0.00
0.13
0.00
0.13
0.00
0.13
0.00
0.13
0.00
0.13
0.00
0.13
0.00
0.13
0.00
0.13
0.67
0.13
0.54
0.07
0.63
0.07
0.39
0.07
0.27
0.07
0.27
0.07
0.27
0.16
0.27
0.25
0.27
0.17
0.27
0.16
0.27
0.16
0.20
0.15
0.05
0.15
0.00
0.15
0.00
0.15
0.00
0.15
0.00
0.15
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.02
0.00
0.06
0.24
0.11
0.32
0.22
0.34
0.15
0.24
0.00
0.11
0.00
-0.13
0.00
-0.13
0.00
-0.13
0.00
-0.13
0.00
-0.05
0.00
-0.13
0.00
-0.11
0.00
-0.10
0.00
-0.10
0.00
-0.10
0.00
-0.09
0.00
-0.07
0.00
-0.07
0.00
-0.06
0.00
0.01
0.00
-0.06
0.00
-0.06
0.00
-0.06
0.00
-0.06
0.00
-0.06
0.00
-0.06
0.00
-0.05
0.00
-0.05
0.00
-0.05
0.00
-0.05
0.00
-0.05
0.00
0.28
0.42
0.23
0.29
0.28
0.25
0.22
0.33
0.15
0.20
0.16
0.32
0.24
0.34
0.47
0.30
0.25
0.25
0.19
0.14
0.12
0.12
0.30
0.12
0.12
0.04
0.12
0.00
0.12
0.00
0.10
0.00
0.08
0.00
0.07
0.00
0.07
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.26
0.41
0.04
0.49
0.11
0.47
0.35
0.64
0.32
0.41
0.38
0.48
0.22
0.52
0.27
0.43
0.56
0.57
0.40
0.42
0.39
0.59
0.47
0.41
0.54
0.59
0.41
0.62
0.52
0.65
0.39
0.59
0.32
0.71
0.17
0.65
0.22
0.78
0.32
0.84
0.24
1.01
0.16
0.82
0.29
0.72
0.08
0.78
0.00
0.38
0.00
0.18
0.00
0.02
0.00
0.30
0.00
0.14
0.00
0.15
0.00
-0.03
0.00
-0.11
0.00
-0.02
0.00
-0.11
0.00
-0.11
0.00
-0.11
0.00
-0.11
0.00
-0.11
0.00
-0.11
0.00
-0.11
0.00
-0.11
0.00
-0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.15
0.52
0.15
0.60
0.44
0.75
0.63
0.91
0.67
0.23
0.54
0.39
0.66
0.32
0.61
0.42
0.86
0.18
0.65
1.02
1.05
1.03
0.96
0.99
0.85
0.86
0.83
1.06
1.01
0.80
0.96
1.08
1.03
0.91
1.00
1.16
1.02
0.88
1.05
1.16
1.05
1.15
1.05
1.16
1.12
1.18
1.12
1.34
1.12
1.14
1.18
1.10
1.24
1.65
1.18
1.75
1.30
1.75
1.24
4.13
1.58
5.00
1.83
5.08
1.79
5.08
2.01
8.13
1.99
9.58
2.64
14.29
3.98
123.72
8.17
128.40
100
128.41
100
128.41
100
0.00
0.02
0.00
0.26
0.00
0.16
0.00
0.19
0.00
0.06
0.00
-0.11
0.00
-0.10
0.00
-0.10
0.00
-0.08
0.00
-0.08
0.00
-0.08
0.00
-0.08
0.00
-0.08
0.00
-0.08
0.00
-0.08
0.00
-0.08
0.00
-0.06
0.00
-0.06
0.00
-0.06
0.00
0.00
0.00
-0.06
0.00
-0.06
0.00
-0.06
0.00
